Month,Sector,StockClass,Age,Sex,SRW_kg,LW_kg,LWG_kg,Velvet_Yield_kg,Wool_Yield_kg,Days_Pregnant,Trimester_Factor,Reproduction_Rate,FWG_kg,Days_Newborn_Fed_Milk,Milk_Mother_kg,Milk_Newborn_kg,MilkPowder_Newborn_kg,Milk_Fat_pct,Milk_Protein_pct,MilkPowder_Protein_pct,ME_Diet_AIM,DMD_pct_Diet_AIM,N_pct_Diet_AIM
9,Dairy,Milking Cows Mature,4,Female,550,488.83436589999997,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,12.22431167,0.810561844,0.03857175209
10,Dairy,Dairy Bulls Mature,4,Male,770,500,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.22431167,0.807411544,0.03462874025
10,Dairy,Dairy Heifers R1,0.5,Female,550,84.26605775409888,18.586599149122563,NA,NA,NA,NA,NA,NA,12,NA,NA,39.34426229508197,NA,NA,0.0334,12.22431167,0.807411544,0.03462874025
10,Dairy,Dairy Heifers R2,1.5,Female,550,310.4030140684233,18.586599149122605,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,12.22431167,0.807411544,0.03462874025
10,Dairy,Milking Cows Mature,4,Female,550,488.83436589999997,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,12.22431167,0.807411544,0.03462874025
11,Dairy,Dairy Bulls Mature,4,Male,770,500,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.38537298,0.768032789,0.03076962229
11,Dairy,Dairy Heifers R1,0.5,Female,550,103.1624335557068,17.967045844151798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.38537298,0.768032789,0.03076962229
11,Dairy,Dairy Heifers R2,1.5,Female,550,329.2993898700313,17.967045844151812,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,11.38537298,0.768032789,0.03076962229
11,Dairy,Milking Cows Mature,4,Female,550,488.83436589999997,0,NA,NA,14,NA,1,4.281634339620567,NA,NA,NA,NA,NA,NA,NA,11.38537298,0.768032789,0.03076962229
12,Dairy,Dairy Bulls Mature,4,Male,770,500,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.21758524,0.753856437,0.030098471340000002
12,Dairy,Dairy Heifers R1,0.5,Female,550,122.05880935731474,18.58659914912255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.21758524,0.753856437,0.030098471340000002
12,Dairy,Dairy Heifers R2,1.5,Female,550,348.1957656716392,18.58659914912255,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,11.21758524,0.753856437,0.030098471340000002
12,Dairy,Milking Cows Mature,4,Female,550,488.83436589999997,0,NA,NA,45,NA,1,5.105025558778368,NA,NA,NA,NA,NA,NA,NA,11.21758524,0.753856437,0.030098471340000002
1,Dairy,Dairy Bulls R1,0.5,Male,770,147.52591633285516,18.848881479526426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.79732282,0.745142248,0.02894457203
1,Dairy,Dairy Bulls R2,1.5,Male,770,376.85397433376045,18.848881479526426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.79732282,0.745142248,0.02894457203
2,Dairy,Dairy Bulls R1,0.5,Male,770,166.06064978772284,16.963993331573818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.54685636,0.721629071,0.02760875092
2,Dairy,Dairy Bulls R2,1.5,Male,770,395.38870778862815,16.963993331573874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.54685636,0.721629071,0.02760875092
3,Dairy,Dairy Bulls R1,0.5,Male,770,184.59538324259054,18.848881479526483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2963899,0.710656254,0.02961248259
3,Dairy,Dairy Bulls R2,1.5,Male,770,413.92344124349586,18.848881479526426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2963899,0.710656254,0.02961248259
4,Dairy,Dairy Bulls R1,0.5,Male,770,203.75841274677578,18.220585430208928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.79732282,0.74200715800000006,0.03211714717
4,Dairy,Dairy Bulls R2,1.5,Male,770,433.08647074768106,18.22058543020887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.79732282,0.74200715800000006,0.03211714717
5,Dairy,Dairy Bulls R1,0.5,Male,770,222.92144225096104,18.848881479526455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.96430046,0.75454751900000006,0.03353645709
5,Dairy,Dairy Bulls R2,1.5,Male,770,452.2495002518663,18.84888147952654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.96430046,0.75454751900000006,0.03353645709
6,Dairy,Dairy Bulls R1,0.5,Male,770,242.08447175514624,18.2205854302089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.54872219,0.778060697,0.03537321112
6,Dairy,Dairy Bulls R2,1.5,Male,770,471.4125297560516,18.22058543020887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.54872219,0.778060697,0.03537321112
7,Dairy,Dairy Bulls R1,0.5,Male,770,261.2475012593315,18.848881479526455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.80484232,0.786934591,0.03706166245
7,Dairy,Dairy Bulls R2,1.5,Male,770,490.5755592602368,18.848881479526426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.80484232,0.786934591,0.03706166245
8,Dairy,Dairy Bulls R1,0.5,Male,770,55.16639708317549,11.309328887715878,NA,NA,NA,NA,NA,NA,19,NA,NA,62.295081967213115,NA,NA,0.0334,12.056523930000001,0.800323368,0.03798449501
8,Dairy,Dairy Bulls R2,1.5,Male,770,280.72467878817554,18.848881479526483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.056523930000001,0.800323368,0.03798449501
9,Dairy,Dairy Bulls R1,0.5,Male,770,70.55965029145543,18.220585430208914,NA,NA,NA,NA,NA,NA,30,NA,NA,98.36065573770492,NA,NA,0.0334,12.22431167,0.810561844,0.03857175209
9,Dairy,Dairy Bulls R2,1.5,Male,770,299.88770829236074,18.22058543020887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.22431167,0.810561844,0.03857175209
10,Dairy,Dairy Bulls R1,0.5,Male,770,89.72267979564067,18.848881479526455,NA,NA,NA,NA,NA,NA,12,NA,NA,39.34426229508197,NA,NA,0.0334,12.22431167,0.807411544,0.03462874025
10,Dairy,Dairy Bulls R2,1.5,Male,770,319.05073779654595,18.848881479526426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.22431167,0.807411544,0.03462874025
11,Dairy,Dairy Bulls R1,0.5,Male,770,108.88570929982592,18.220585430208914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.38537298,0.768032789,0.03076962229
11,Dairy,Dairy Bulls R2,1.5,Male,770,338.2137673007312,18.220585430208985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.38537298,0.768032789,0.03076962229
12,Dairy,Dairy Bulls R1,0.5,Male,770,128.04873880401115,18.84888147952647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.21758524,0.753856437,0.030098471340000002
12,Dairy,Dairy Bulls R2,1.5,Male,770,357.37679680491647,18.848881479526426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.21758524,0.753856437,0.030098471340000002
1,Deer,Stags Mature,4,Male,150,146.70858209393694,3.0352277339333407,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,0.675759184,0.02633
1,Deer,Hinds Mature,4,Female,113,142.30550683396183,0,0,NA,NA,NA,0.85,NA,31,52.699999999999996,NA,NA,NA,0.0366,NA,9.7,0.675759184,0.02633
1,Deer,Hinds R1,0.5,Female,113,23.53837014021866,5.456376877201063,0,NA,NA,NA,NA,NA,31,NA,52.699999999999996,NA,NA,0.0366,NA,9.7,0.675759184,0.02633
1,Deer,Hinds R2,1.5,Female,113,89.9242888128316,5.456376877201066,0,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,9.7,0.675759184,0.02633
1,Deer,Stags R1,0.5,Male,150,21.487935876731285,3.6901958610178482,0,NA,NA,NA,NA,NA,31,NA,52.699999999999996,NA,NA,0.0366,NA,9.7,0.675759184,0.02633
1,Deer,Stags R2,1.5,Male,150,66.38531885244845,3.690195861017841,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,0.675759184,0.02633
1,Deer,Stags R3,2.5,Male,150,111.2827018281656,3.6901958610178553,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,0.675759184,0.02633
2,Deer,Stags Mature,4,Male,150,146.70858209393694,2.741496017746243,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.31,0.644216327,0.02473
2,Deer,Hinds Mature,4,Female,113,142.30550683396183,0,0,NA,NA,NA,0.85,NA,28,47.6,NA,NA,NA,0.0366,NA,9.31,0.644216327,0.02473
2,Deer,Hinds R1,0.5,Female,113,28.903807402799707,4.91073918948096,0,NA,NA,NA,NA,NA,28,NA,47.6,NA,NA,0.0366,NA,9.31,0.644216327,0.02473
2,Deer,Hinds R2,1.5,Female,113,95.28972607541266,4.910739189480964,0,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,9.31,0.644216327,0.02473
2,Deer,Stags R1,0.5,Male,150,25.116628473398837,3.3211762749160627,0,NA,NA,NA,NA,NA,28,NA,47.6,NA,NA,0.0366,NA,9.31,0.644216327,0.02473
2,Deer,Stags R2,1.5,Male,150,70.014011449116,3.3211762749160556,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.31,0.644216327,0.02473
2,Deer,Stags R3,2.5,Male,150,114.91139442483316,3.3211762749160556,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.31,0.644216327,0.02473
3,Deer,Stags Mature,4,Male,150,146.70858209393694,3.0352277339333407,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,0.630228571,0.02704
3,Deer,Hinds Mature,4,Female,113,142.30550683396183,0,0,NA,NA,NA,0.85,NA,18,30.599999999999998,NA,NA,NA,0.0366,NA,9.1,0.630228571,0.02704
3,Deer,Hinds R1,0.5,Female,113,34.269244665380754,5.456376877201059,0,NA,NA,NA,NA,NA,18,NA,30.599999999999998,NA,NA,0.0366,NA,9.1,0.630228571,0.02704
3,Deer,Hinds R2,1.5,Female,113,100.65516333799371,5.456376877201066,0,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,9.1,0.630228571,0.02704
3,Deer,Stags R1,0.5,Male,150,28.745321070066385,3.6901958610178482,0,NA,NA,NA,NA,NA,18,NA,30.599999999999998,NA,NA,0.0366,NA,9.1,0.630228571,0.02704
3,Deer,Stags R2,1.5,Male,150,73.64270404578355,3.6901958610178553,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,0.630228571,0.02704
3,Deer,Stags R3,2.5,Male,150,118.54008702150071,3.690195861017841,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,0.630228571,0.02704
4,Deer,Stags Mature,4,Male,150,146.70858209393694,2.9373171618709746,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,0.672004082,0.03013
4,Deer,Hinds Mature,4,Female,113,142.30550683396183,0,0,NA,NA,NA,0.85,NA,NA,NA,NA,NA,NA,NA,NA,9.7,0.672004082,0.03013
4,Deer,Hinds R1,0.5,Female,113,39.81656115720183,5.274497647961027,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,0.672004082,0.03013
4,Deer,Hinds R2,1.5,Female,113,106.20247982981479,5.274497647961027,0,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,9.7,0.672004082,0.03013
4,Deer,Stags R1,0.5,Male,150,32.49702019543453,3.5671893323172483,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,0.672004082,0.03013
4,Deer,Stags R2,1.5,Male,150,77.39440317115168,3.5671893323172554,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,0.672004082,0.03013
4,Deer,Stags R3,2.5,Male,150,122.29178614686884,3.5671893323172554,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,0.672004082,0.03013
5,Deer,Stags Mature,4,Male,150,146.70858209393694,3.0352277339333407,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.81,0.688714286,0.03174
5,Deer,Hinds Mature,4,Female,113,142.30550683396183,0,0,NA,NA,NA,0.85,NA,NA,NA,NA,NA,NA,NA,NA,9.81,0.688714286,0.03174
5,Deer,Hinds R1,0.5,Female,113,45.36387764902292,5.456376877201066,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.81,0.688714286,0.03174
5,Deer,Hinds R2,1.5,Female,113,111.74979632163587,5.456376877201066,0,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,9.81,0.688714286,0.03174
5,Deer,Stags R1,0.5,Male,150,36.24871932080268,3.6901958610178482,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.81,0.688714286,0.03174
5,Deer,Stags R2,1.5,Male,150,81.14610229651984,3.6901958610178553,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.81,0.688714286,0.03174
5,Deer,Stags R3,2.5,Male,150,126.04348527223699,3.6901958610178553,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.81,0.688714286,0.03174
6,Deer,Stags Mature,4,Male,150,146.70858209393694,2.9373171618709746,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,0.720257143,0.03403
6,Deer,Hinds Mature,4,Female,113,142.30550683396183,0,0,NA,NA,0.1,0.85,NA,NA,NA,NA,NA,NA,NA,NA,10.6,0.720257143,0.03403
6,Deer,Hinds R1,0.5,Female,113,50.911194140844,5.274497647961027,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,0.720257143,0.03403
6,Deer,Hinds R2,1.5,Female,113,117.29711281345696,5.274497647961027,0,NA,NA,0.1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,10.6,0.720257143,0.03403
6,Deer,Stags R1,0.5,Male,150,40.000418446170826,3.5671893323172554,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,0.720257143,0.03403
6,Deer,Stags R2,1.5,Male,150,84.89780142188798,3.5671893323172554,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,0.720257143,0.03403
6,Deer,Stags R3,2.5,Male,150,129.79518439760514,3.5671893323172412,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,0.720257143,0.03403
7,Deer,Stags Mature,4,Male,150,146.70858209393694,3.0352277339333407,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,0.733118367,0.03593
7,Deer,Hinds Mature,4,Female,113,142.30550683396183,0,0,NA,NA,0.1,0.85,NA,NA,NA,NA,NA,NA,NA,NA,10.9,0.733118367,0.03593
7,Deer,Hinds R1,0.5,Female,113,56.45851063266508,5.456376877201052,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,0.733118367,0.03593
7,Deer,Hinds R2,1.5,Female,113,122.84442930527804,5.456376877201052,0,NA,NA,0.1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,10.9,0.733118367,0.03593
7,Deer,Stags R1,0.5,Male,150,43.752117571538975,3.6901958610178482,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,0.733118367,0.03593
7,Deer,Stags R2,1.5,Male,150,88.64950054725614,3.690195861017841,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,0.733118367,0.03593
7,Deer,Stags R3,2.5,Male,150,133.54688352297327,3.6901958610178553,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,0.733118367,0.03593
8,Deer,Stags Mature,4,Male,150,146.70858209393694,3.0352277339333407,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,0.751612245,0.03694
8,Deer,Hinds Mature,4,Female,113,142.30550683396183,0,0,NA,NA,0.3,0.85,NA,NA,NA,NA,NA,NA,NA,NA,11.2,0.751612245,0.03694
8,Deer,Hinds R1,0.5,Female,113,62.09676673910618,5.456376877201066,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,0.751612245,0.03694
8,Deer,Hinds R2,1.5,Female,113,128.48268541171913,5.456376877201066,0,NA,NA,0.3,0.7,NA,NA,NA,NA,NA,NA,NA,NA,11.2,0.751612245,0.03694
8,Deer,Stags R1,0.5,Male,150,47.565319961257416,3.6901958610178482,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,0.751612245,0.03694
8,Deer,Stags R2,1.5,Male,150,92.46270293697458,3.690195861017841,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,0.751612245,0.03694
8,Deer,Stags R3,2.5,Male,150,137.36008591269172,3.6901958610178553,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,0.751612245,0.03694
9,Deer,Stags Mature,4,Male,150,146.70858209393694,2.9373171618709746,1.846153846153848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,0.76635102,0.03764
9,Deer,Hinds Mature,4,Female,113,142.30550683396183,0,0,NA,NA,0.3,0.85,NA,NA,NA,NA,NA,NA,NA,NA,11.4,0.76635102,0.03764
9,Deer,Hinds R1,0.5,Female,113,67.64408323092727,5.274497647961027,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,0.76635102,0.03764
9,Deer,Hinds R2,1.5,Female,113,134.0300019035402,5.274497647961027,0,NA,NA,0.3,0.7,NA,NA,NA,NA,NA,NA,NA,NA,11.4,0.76635102,0.03764
9,Deer,Stags R1,0.5,Male,150,51.31701908662556,3.5671893323172554,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,0.76635102,0.03764
9,Deer,Stags R2,1.5,Male,150,96.21440206234271,3.5671893323172554,1.846153846153848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,0.76635102,0.03764
9,Deer,Stags R3,2.5,Male,150,141.11178503805985,3.5671893323172696,1.846153846153848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,0.76635102,0.03764
10,Deer,Stags Mature,4,Male,150,146.70858209393694,3.0352277339333407,1.907692307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,0.76175102,0.03294
10,Deer,Hinds Mature,4,Female,113,142.30550683396183,0,0,NA,NA,0.6,0.85,NA,NA,NA,NA,NA,NA,NA,NA,11.4,0.76175102,0.03294
10,Deer,Hinds R1,0.5,Female,113,73.19139972274834,5.456376877201066,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,0.76175102,0.03294
10,Deer,Hinds R2,1.5,Female,113,139.57731839536132,5.456376877201052,0,NA,NA,0.6,0.7,NA,NA,NA,NA,NA,NA,NA,NA,11.4,0.76175102,0.03294
10,Deer,Stags R1,0.5,Male,150,55.0687182119937,3.6901958610178482,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,0.76175102,0.03294
10,Deer,Stags R2,1.5,Male,150,99.96610118771088,3.690195861017841,1.907692307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,0.76175102,0.03294
10,Deer,Stags R3,2.5,Male,150,144.863484163428,3.6901958610178553,1.907692307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,0.76175102,0.03294
11,Deer,Stags Mature,4,Male,150,146.70858209393694,2.9373171618709746,0.246153846153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,0.707208163,0.02843
11,Deer,Hinds Mature,4,Female,113,142.30550683396183,0,0,NA,NA,0.6,0.85,NA,12,20.4,NA,NA,NA,0.0366,NA,10.4,0.707208163,0.02843
11,Deer,Hinds R1,0.5,Female,113,13.989710605116795,2.00067152164039,0,NA,NA,NA,NA,NA,12,NA,20.4,NA,NA,0.0366,NA,10.4,0.707208163,0.02843
11,Deer,Hinds R2,1.5,Female,113,78.73871621456944,5.274497647961027,0,NA,NA,0.6,0.7,NA,NA,NA,NA,NA,NA,NA,NA,10.4,0.707208163,0.02843
11,Deer,Stags R1,0.5,Male,150,15.03009311995005,1.3530718157065458,0,NA,NA,NA,NA,NA,12,NA,20.4,NA,NA,0.0366,NA,10.4,0.707208163,0.02843
11,Deer,Stags R2,1.5,Male,150,58.820417337361846,3.5671893323172483,0.246153846153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,0.707208163,0.02843
11,Deer,Stags R3,2.5,Male,150,103.71780031307901,3.5671893323172554,0.246153846153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,0.707208163,0.02843
12,Deer,Stags Mature,4,Male,150,146.70858209393694,3.0352277339333407,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,0.68777551,0.02763
12,Deer,Hinds Mature,4,Female,113,142.30550683396183,0,0,NA,NA,NA,0.85,NA,31,52.699999999999996,NA,NA,NA,0.0366,NA,10.2,0.68777551,0.02763
12,Deer,Hinds R1,0.5,Female,113,17.900114033777555,5.456376877201063,0,NA,NA,NA,NA,NA,31,NA,52.699999999999996,NA,NA,0.0366,NA,10.2,0.68777551,0.02763
12,Deer,Hinds R2,1.5,Female,113,84.28603270639053,5.456376877201066,0,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,10.2,0.68777551,0.02763
12,Deer,Stags R1,0.5,Male,150,17.67473348701284,3.6901958610178465,0,NA,NA,NA,NA,NA,31,NA,52.699999999999996,NA,NA,0.0366,NA,10.2,0.68777551,0.02763
12,Deer,Stags R2,1.5,Male,150,62.572116462729994,3.6901958610178482,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,0.68777551,0.02763
12,Deer,Stags R3,2.5,Male,150,107.46949943844716,3.6901958610178553,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,0.68777551,0.02763
1,Sheep,Ewe Hoggets,1.5,Female,66,62.72240389987617,0.23312292457583794,NA,0.5156995391059039,NA,NA,1.3062,NA,10,8.442622950819672,NA,NA,0.08,0.06,NA,9.730512816,0.675741264,0.026064676420000002
1,Sheep,Ram and Wether Hoggets,1.5,Mixed,66,62.72240389987617,0.23312292457583794,NA,0.515699539105904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.730512816,0.675741264,0.026064676420000002
1,Sheep,Lambs,0.5,Mixed,66,32.880750218601875,6.34616652093208,NA,0.257849769552952,NA,NA,NA,NA,10,NA,8.442622950819672,NA,0.08,0.06,NA,9.730512816,0.675741264,0.026064676420000002
1,Sheep,Ewes Mature,4,Female,66,64.4863673625,0,NA,0.515699539105904,NA,NA,1.3062,NA,10,8.442622950819672,NA,NA,0.08,0.06,NA,9.730512816,0.675741264,0.026064676420000002
1,Sheep,Rams Mature,3,Male,92,90.28091430749998,1.55,NA,0.515699539105904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.730512816,0.675741264,0.026064676420000002
1,Sheep,Wethers Mature,4,Castrate,80,64.4863673625,0,NA,0.5156995391059039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.730512816,0.675741264,0.026064676420000002
2,Sheep,Ewe Hoggets,1.5,Female,66,62.951641442375745,0.20981063211825557,NA,0.4009273765081419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.60334566,0.658113959,0.024910717739999998
2,Sheep,Ram and Wether Hoggets,1.5,Mixed,66,62.951641442375745,0.20981063211825557,NA,0.4009273765081419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.60334566,0.658113959,0.024910717739999998
2,Sheep,Lambs,0.5,Mixed,66,39.12114729751843,5.711549868838873,NA,0.200463688254071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.60334566,0.658113959,0.024910717739999998
2,Sheep,Ewes Mature,4,Female,66,64.4863673625,0,NA,0.400927376508142,NA,NA,1.3062,NA,NA,NA,NA,NA,NA,NA,NA,9.60334566,0.658113959,0.024910717739999998
2,Sheep,Rams Mature,3,Male,92,90.28091430749998,1.4000000000000001,NA,0.400927376508142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.60334566,0.658113959,0.024910717739999998
2,Sheep,Wethers Mature,4,Castrate,80,64.4863673625,0,NA,0.400927376508142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.60334566,0.658113959,0.024910717739999998
3,Sheep,Ewe Hoggets,1.5,Female,66,63.180878984875314,0.23312292457583794,NA,0.35140756566339243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.259422106,0.636916984,0.026844073179999997
3,Sheep,Ram and Wether Hoggets,1.5,Mixed,66,63.180878984875314,0.23312292457583794,NA,0.35140756566339243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.259422106,0.636916984,0.026844073179999997
3,Sheep,Lambs,0.5,Mixed,66,43.82788746720972,3.278852702481572,NA,0.1757037828316962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.259422106,0.636916984,0.026844073179999997
3,Sheep,Ewes Mature,4,Female,66,64.4863673625,0,NA,0.35140756566339243,NA,NA,1.3062,NA,NA,NA,NA,NA,NA,NA,NA,9.259422106,0.636916984,0.026844073179999997
3,Sheep,Rams Mature,3,Male,92,90.28091430749998,1.55,NA,0.3514075656633925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.259422106,0.636916984,0.026844073179999997
3,Sheep,Wethers Mature,4,Castrate,80,64.4863673625,0,NA,0.35140756566339243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.259422106,0.636916984,0.026844073179999997
4,Sheep,Ewe Hoggets,1.5,Female,66,63.41788729152742,0.22535216042330575,NA,0.2542430159735117,5,NA,0.2162,0.5527402916785714,NA,NA,NA,NA,NA,NA,NA,9.763966353,0.673750061,0.02974875119
4,Sheep,Ram and Wether Hoggets,1.5,Mixed,66,63.41788729152742,0.22535216042330575,NA,0.2542430159735117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.763966353,0.673750061,0.02974875119
4,Sheep,Lambs,0.5,Mixed,66,47.10674016969129,3.0673138184505078,NA,0.12712150798675584,NA,NA,0.2162,NA,NA,NA,NA,NA,NA,NA,NA,9.763966353,0.673750061,0.02974875119
4,Sheep,Ewes Mature,4,Female,66,64.4863673625,0,NA,0.2542430159735117,5,NA,1.3062,0.5527402916785714,NA,NA,NA,NA,NA,NA,NA,9.763966353,0.673750061,0.02974875119
